Feature ID	Taxon
426737	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Propionivibrio;s__uncultured Propionivibrio sp.
42677	d__Eukaryota;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium subglutinans
42684	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces collinus
42715	d__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Didelphimorphia;f__Didelphidae;g__Glironia;s__Glironia venusta
427923	d__Bacteria;k__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfurivibrio;s__Desulfurivibrio alkaliphilus
42805	d__Eukaryota;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Epichloe;s__Epichloe amarillans
42817	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium argentoratense
4283	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Cornales;f__Cornaceae;g__Cornus;s__Cornus florida
42838	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Ammonifex;s__Ammonifex degensii
42839	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Culicidae;g__Anopheles;s__Anopheles aquasalis
428411	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Riesia;s__Candidatus Riesia pediculischaeffi
428412	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Riesia;s__Candidatus Riesia pthiripubis
42846	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Branchiopoda;o__Diplostraca;f__Daphniidae;g__Daphnia;s__Daphnia longispina
42858	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus lentus
42862	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia felis
42879	d__Archaea;k__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus aeolicus
42881	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces chromofuscus
42895	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter sp.
42906	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia entomophila
429571	d__Eukaryota;k__containing c__Bigyra;p__containing c__Bigyra;c__Bigyra;o__Opalinata;f__Blastocystidae;g__Blastocystis;s__Blastocystis sp. subtype 8
4298	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Aquifoliales;f__Aquifoliaceae;g__Ilex;s__Ilex aquifolium
43	d__Bacteria;k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Archangiaceae;g__Cystobacter;s__Cystobacter fuscus
430498	d__Eukaryota;k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylellina;s__Dactylellina haptotyla
430522	d__Bacteria;k__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter steynii
430562	d__Eukaryota;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria novae-zelandiae
43057	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Cereibacter;s__Cereibacter azotoformans
430679	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Nitratireductor;s__Nitratireductor kimnyeongensis
43080	d__Archaea;k__Archaea;p__Thermoproteota;c__Thermoprotei;o__Sulfolobales;f__Sulfolobaceae;g__Sulfolobus;s__Sulfolobus islandicus
431057	d__Bacteria;k__Bacteria;p__Verrucomicrobiota;c__Methylacidiphilae;o__Methylacidiphilales;f__Methylacidiphilaceae;g__Methylacidiphilum (ex Ratnadevi et al. 2023);s__Methylacidiphilum kamchatkense
431183	d__Eukaryota;k__Metazoa;p__Chordata;c__Ascidiacea;o__Phlebobranchia;f__Corellidae;g__Corella;s__Corella eumyota
431306	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter ghanensis
43146	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hemiptera;f__Aphididae;g__Rhopalosiphum;s__Rhopalosiphum maidis
43150	d__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Passeriformes;f__Hirundinidae;g__Hirundo;s__Hirundo rustica
43151	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Culicidae;g__Anopheles;s__Anopheles darlingi
43179	d__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Sciuridae;g__Ictidomys;s__Ictidomys tridecemlineatus
431829	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Meliscaeva;s__Meliscaeva auricollis
432096	d__Eukaryota;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kazachstania;s__Kazachstania africana
432261	d__Viruses;k__containing f__Anelloviridae;p__containing f__Anelloviridae;c__containing f__Anelloviridae;o__containing f__Anelloviridae;f__Anelloviridae;g__containing s__Torque teno midi virus;s__Torque teno midi virus
43228	d__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia epimyces
43229	d__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia coronata
432329	d__Bacteria;k__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus peraridilitoris
43263	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas alcaligenes
43305	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio proteoclasticus
43306	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Halopseudomonas;s__Pseudomonas denitrificans (nom. rej.)
433178	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Melandryidae;g__Phloiotrya;s__Phloiotrya rufipes
433215	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Tenebrionidae;g__Diaperis;s__Diaperis boleti
433286	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna cellulosilytica
433296	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Aminipila;s__Aminipila butyrica
43334	d__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Cervidae;g__Mazama;s__Mazama americana
43335	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Malpighiales;f__Salicaceae;g__Populus;s__Populus alba
43337	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Orthosia;s__Orthosia gothica
433405	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Anarhichadidae;g__Anarrhichthys;s__Anarrhichthys ocellatus
43348	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium branderi
43352	d__Eukaryota;k__containing p__Parabasalia;p__Parabasalia;c__containing o__Tritrichomonadida;o__Tritrichomonadida;f__Dientamoebidae;g__Dientamoeba;s__Dientamoeba fragilis
43357	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Kutzneria;s__Kutzneria albida
433659	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides mesophilus
433684	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Tetraodontiformes;f__Tetraodontidae;g__Takifugu;s__Takifugu flavidus
433883	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Jouvea;s__Jouvea pilosa
434008	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax sp. PBS-H4
434009	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax sp. PBL-H6
434010	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;s__Hydrogenophaga sp. PBL-H3
434014	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax sp. PBL-E5
43433	d__Eukaryota;k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Tricharina;s__Tricharina praecox
435	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter aceti
435161	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Scombriformes;f__Trichiuridae;g__Lepturacanthus;s__Lepturacanthus savala
43536	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Gentianales;f__Rubiaceae;g__Oldenlandia;s__Oldenlandia corymbosa
435897	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter capsici
435901	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Nakamurellales;f__Nakamurellaceae;g__Nakamurella;s__uncultured Nakamurella sp.
435905	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cellvibrionales;f__Microbulbiferaceae;g__Microbulbifer;s__Microbulbifer celer
435912	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio porteresiae
435964	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp. Hma2
436	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Novacetimonas;s__Novacetimonas hansenii
436114	d__Bacteria;k__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Hydrogenothermaceae;g__Sulfurihydrogenibium;s__Sulfurihydrogenibium sp. YO3AOP1
436124	d__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Dunaliellaceae;g__Hafniomonas;s__Hafniomonas laevis
43617	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium mediterraneum
436397	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sudanensis
436515	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax boronicumulans
436516	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus;s__Lysinibacillus parviboronicapiens
43657	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas luteoviolacea
43658	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas rubra
43659	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas tetraodonis
43661	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__Shewanella benthica
43662	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas piscicida
43663	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Paenarthrobacter;s__Paenarthrobacter aurescens
436663	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis indica
43669	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium faecium
43674	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Jonesiaceae;g__Jonesia;s__Jonesia denitrificans
43675	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa
43689	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cichliformes;f__Cichlidae;g__Simochromis;s__Simochromis diagramma
43700	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Synbranchiformes;f__Synbranchidae;g__Monopterus;s__Monopterus albus
437505	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Granulosicoccaceae;g__Granulosicoccus;s__Granulosicoccus antarcticus
43765	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium amycolatum
43767	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella equi
43768	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium matruchotii
43769	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium propinquum
43770	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium striatum
43771	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium urealyticum
437897	d__Bacteria;k__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis
437900	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas marincola
438	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter pasteurianus
438033	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus gauvreauii
438356	d__Eukaryota;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Cercospora;s__Cercospora sojina
438856	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylomarinovum;s__Methylomarinovum caldicuralii
43891	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Sapindales;f__Meliaceae;g__Swietenia;s__Swietenia macrophylla
439387	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium sp. CIAT3101
43948	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Tolumonas;s__Tolumonas auensis
439567	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Hypomecis;s__Hypomecis punctinalis
439689	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Convolvulaceae;g__Evolvulus;s__Evolvulus alsinoides
43990	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium segmentosum
44001	d__Bacteria;k__Bacteria;p__Bacillota;c__containing o__Caldicellulosiruptorales;o__Caldicellulosiruptorales;f__Caldicellulosiruptoraceae;g__Caldicellulosiruptor;s__Caldicellulosiruptor saccharolyticus
44008	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus cecorum
44009	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus dispar
44010	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium conspicuum
44012	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Ferrimonadaceae;g__Ferrimonas;s__Ferrimonas balearica
44056	d__Eukaryota;k__containing c__Pelagophyceae;p__containing c__Pelagophyceae;c__Pelagophyceae;o__Pelagomonadales;f__containing g__Aureococcus;g__Aureococcus;s__Aureococcus anophagefferens
44072	d__Eukaryota;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Blastobotrys;s__Blastobotrys aristatus
44088	d__Viruses;k__Bamfordvirae;p__Nucleocytoviricota;c__Pokkesviricetes;o__Chitovirales;f__Poxviridae;g__Avipoxvirus;s__Canarypox virus
44092	d__Eukaryota;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycopsidaceae;g__Saccharomycopsis;s__Saccharomycopsis malanga
441209	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Rhodobaca;s__Rhodobaca barguzinensis
441366	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Blenniiformes;f__Gobiesocidae;g__Gouania;s__Gouania willdenowi
441500	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium timonense
441501	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium massiliense
441921	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Diprionidae;g__Neodiprion;s__Neodiprion lecontei
441929	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Diprionidae;g__Neodiprion;s__Neodiprion pinetum
442	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Gluconobacter;s__Gluconobacter oxydans
442081	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Kateretidae;g__Brachypterus;s__Brachypterus glaber
442121	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Pleomorphomonadaceae;g__Pleomorphomonas;s__uncultured Pleomorphomonas sp.
442302	d__Viruses;k__Orthornavirae;p__Pisuviricota;c__Duplopiviricetes;o__Durnavirales;f__Picobirnaviridae;g__Picobirnavirus;s__Porcine picobirnavirus
442491	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Asparagaceae;g__Agave;s__Agave sisalana
44250	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus alvei
44251	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus durus
44252	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus macerans
44253	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus validus
44255	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium oligotrophicum
442694	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas perforans
442868	d__Bacteria;k__Bacteria;p__Myxococcota;c__containing o__Nannocystales;o__Nannocystales;f__Nannocystaceae;g__Pseudenhygromyxa;s__Pseudenhygromyxa salsuginis
443156	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Pedococcus;s__Pedococcus dokdonensis
4432	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Proteales;f__Nelumbonaceae;g__Nelumbo;s__Nelumbo nucifera
443677	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Ariidae;g__Neoarius;s__Neoarius graeffei
443688	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Labriformes;f__Labridae;g__Choerodon;s__Choerodon rubescens
443714	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Protomyctophum;s__Protomyctophum bolini
44386	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida;o__Ixodida;f__Ixodidae;g__Haemaphysalis;s__Haemaphysalis longicornis
44394	d__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Passeriformes;f__Passerellidae;g__Zonotrichia;s__Zonotrichia albicollis
44398	d__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Passeriformes;f__Passerellidae;g__Melospiza;s__Melospiza georgiana
444103	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. CNQ-509
44415	d__Eukaryota;k__containing p__Apicomplexa;p__Apicomplexa;c__Conoidasida;o__Eucoccidiorida;f__Eimeriidae;g__Eimeria;s__Eimeria mitis
4442	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Ericales;f__Theaceae;g__Camellia;s__Camellia sinensis
444401	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Andrenidae;g__Andrena;s__Andrena haemorrhoa
444444	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Chelatococcaceae;g__Chelatococcus;s__Chelatococcus daeguensis
44446	d__Eukaryota;k__containing p__Bacillariophyta;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Pseudo-nitzschia;s__Pseudo-nitzschia americana
